timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T06:24:49Z,136385,100000000,8,2,block,static,9.341409,9.983254,5761455
2026-09-17T06:24:51Z,136381,100000000,4,4,block,guided,9.066449,9.669520,5761455
2026-09-17T06:24:51Z,136382,100000000,4,2,weighted,guided,14.390241,14.983300,5761455
2026-09-17T06:24:53Z,136384,100000000,8,4,block,guided,4.659767,5.418440,5761455
2026-09-17T06:24:58Z,136384,100000000,8,4,cyclic,static,3.419390,4.539026,5761455
2026-09-17T06:24:59Z,136381,100000000,4,4,cyclic,static,6.871463,7.883449,5761455
2026-09-17T06:25:00Z,136385,100000000,8,2,block,dynamic,9.339942,9.981369,5761455
2026-09-17T06:25:01Z,136382,100000000,4,4,block,static,9.058746,9.684175,5761455
2026-09-17T06:25:04Z,136384,100000000,8,4,cyclic,dynamic,4.366840,5.472989,5761455
2026-09-17T06:25:08Z,136381,100000000,4,4,cyclic,dynamic,6.743765,7.799421,5761455
2026-09-17T06:25:09Z,136384,100000000,8,4,cyclic,guided,3.385058,4.513642,5761455
2026-09-17T06:25:11Z,136385,100000000,8,2,block,guided,10.605380,11.201535,5761455
2026-09-17T06:25:12Z,136382,100000000,4,4,block,dynamic,9.054171,9.726376,5761455
2026-09-17T06:25:14Z,136384,100000000,8,4,weighted,static,3.885866,4.627451,5761455
2026-09-17T06:25:16Z,136381,100000000,4,4,cyclic,guided,6.734864,7.708943,5761455
2026-09-17T06:25:19Z,136384,100000000,8,4,weighted,dynamic,3.780522,4.493001,5761455
2026-09-17T06:25:19Z,136385,100000000,8,2,cyclic,static,6.739865,7.761053,5761455
2026-09-17T06:25:22Z,136382,100000000,4,4,block,guided,9.042369,9.787943,5761455
2026-09-17T06:25:24Z,136384,100000000,8,4,weighted,guided,3.797066,4.461628,5761455
2026-09-17T06:25:24Z,136381,100000000,4,4,weighted,static,7.309780,7.900035,5761455
2026-09-17T06:25:27Z,136384,100000000,8,8,block,static,2.353367,2.984005,5761455
2026-09-17T06:25:28Z,136385,100000000,8,2,cyclic,dynamic,7.031972,8.036942,5761455
2026-09-17T06:25:31Z,136384,100000000,8,8,block,dynamic,2.346209,3.000924,5761455
2026-09-17T06:25:32Z,136382,100000000,4,4,cyclic,static,8.550152,9.672154,5761455
2026-09-17T06:25:32Z,136381,100000000,4,4,weighted,dynamic,7.254790,7.833539,5761455
2026-09-17T06:25:34Z,136384,100000000,8,8,block,guided,2.346501,2.971632,5761455
2026-09-17T06:25:36Z,136385,100000000,8,2,cyclic,guided,6.867146,7.892710,5761455
2026-09-17T06:25:39Z,136384,100000000,8,8,cyclic,static,2.583695,3.704247,5761455
2026-09-17T06:25:40Z,136382,100000000,4,4,cyclic,dynamic,6.772639,7.965326,5761455
2026-09-17T06:25:41Z,136381,100000000,4,4,weighted,guided,7.236435,7.871752,5761455
2026-09-17T06:25:42Z,136384,100000000,8,8,cyclic,dynamic,1.967295,3.058749,5761455
2026-09-17T06:25:46Z,136384,100000000,8,8,cyclic,guided,2.231815,3.340767,5761455
